Date,Open,High,Low,Close,Adj Close,Volume
2006-04-24,250.0,375.7250061035156,250.0,366.1625061035156,242.9132537841797,46342060
2006-04-25,365.0,370.0,310.25,327.6499938964844,217.36399841308594,14368480
2006-04-26,337.5,337.5,319.25,325.1499938964844,215.70535278320312,2515764
2006-04-27,327.5,341.7250061035156,326.0,332.0249938964844,220.26629638671875,2298448
2006-04-28,325.0,325.0,280.0,318.38751220703125,211.2191925048828,1392384
2006-05-02,320.0,333.75,308.75,326.5874938964844,216.6590576171875,1412796
2006-05-03,327.25,333.0,321.3125,324.9375,215.5643768310547,607716
2006-05-04,323.75,327.3125,314.5249938964844,318.2124938964844,211.10305786132812,340108
2006-05-05,316.25,321.4624938964844,313.75,315.67498779296875,209.419677734375,216780
2006-05-08,317.0,324.70001220703125,313.75,321.375,213.2010040283203,242040
2006-05-09,325.0,352.25,325.0,346.32501220703125,229.7529754638672,2433960
2006-05-10,346.25,373.67498779296875,341.25,370.32501220703125,245.6747283935547,2342548
2006-05-11,389.48748779296875,405.0,344.0,357.45001220703125,237.13328552246094,2951684
2006-05-12,349.75,357.25,340.5,345.1499938964844,228.97344970703125,1212732
2006-05-15,357.45001220703125,357.45001220703125,312.0,321.6625061035156,213.39187622070312,1568976
2006-05-16,325.0,342.1000061035156,301.25,332.4375,220.53994750976562,1090132
2006-05-17,335.0,347.5,319.25,321.6875,213.4083251953125,671508
2006-05-18,322.5,327.23748779296875,300.0,306.20001220703125,203.1339569091797,927720
2006-05-19,322.5,322.5,292.0,298.5,198.02572631835938,406928
2006-05-22,298.5,310.75,260.01251220703125,288.63751220703125,191.4829864501953,711036
2006-05-23,287.5,292.5,275.25,289.8374938964844,192.27906799316406,251996
2006-05-24,287.5,296.1000061035156,284.25,287.3999938964844,190.66197204589844,250584
2006-05-25,287.3999938964844,299.75,275.0,292.7749938964844,194.227783203125,326728
2006-05-26,292.5625,307.5,292.5625,303.3374938964844,201.23501586914062,226212
2006-05-29,303.73748779296875,313.75,302.5,306.04998779296875,203.034423828125,165596
2006-05-30,315.0,315.0,296.5249938964844,298.86248779296875,198.26617431640625,101864
2006-05-31,290.5,308.75,285.75,302.6499938964844,200.77882385253906,195796
2006-06-01,308.75,310.5,301.75,306.9624938964844,203.63970947265625,206464
2006-06-02,298.7749938964844,304.95001220703125,285.25,294.29998779296875,195.23947143554688,162836
2006-06-05,324.9750061035156,324.9750061035156,287.5,289.23748779296875,191.8809356689453,56992
2006-06-06,281.75,295.0,275.75,292.4750061035156,194.02871704101562,110124
2006-06-07,288.75,291.25,266.25,272.4624938964844,180.75242614746094,182876
2006-06-08,268.75,268.75,215.0,221.58749389648438,147.0017852783203,398004
2006-06-09,222.5,262.25,212.5,256.42498779296875,170.11306762695312,479992
2006-06-12,256.0,256.0,232.75,237.46249389648438,157.53329467773438,184828
2006-06-13,225.0,234.625,205.0,225.35000610351562,149.49783325195312,273492
2006-06-14,235.0,241.22500610351562,225.0,225.71249389648438,149.73829650878906,233652
2006-06-15,234.5749969482422,240.0,230.0,233.97500610351562,155.21969604492188,127296
2006-06-16,239.5,256.25,236.25,250.02499389648438,165.8672637939453,232484
2006-06-19,245.0,250.0,240.0,243.0500030517578,161.24008178710938,78292
2006-06-20,232.5,243.75,232.5,236.64999389648438,156.99429321289062,95876
2006-06-21,237.5,245.0,237.5,240.16250610351562,159.32447814941406,49568
2006-06-22,247.5,250.0,237.5,240.375,159.46546936035156,108016
2006-06-23,235.25,245.9875030517578,225.25,244.14999389648438,161.96978759765625,88604
2006-06-26,243.75,246.25,242.25,244.53750610351562,162.22686767578125,79784
2006-06-27,243.75,246.1750030517578,241.125,244.66250610351562,162.30978393554688,79820
2006-06-28,242.5,244.4250030517578,241.22500610351562,242.2375030517578,160.70106506347656,22968
2006-06-29,246.25,255.0,243.72500610351562,249.72500610351562,165.66830444335938,187512
2006-06-30,255.0,256.25,247.625,249.53750610351562,165.54388427734375,70396
2006-07-03,250.5,262.5,250.5,260.4750061035156,172.79977416992188,127464
2006-07-04,262.5,287.25,262.5,283.54998779296875,188.10784912109375,257712
2006-07-05,283.5,283.5,270.25,276.5625,183.47230529785156,271532
2006-07-06,275.0,282.48748779296875,268.0249938964844,269.5625,178.8285675048828,279148
2006-07-07,275.0,279.75,265.5,267.29998779296875,177.32762145996094,167740
2006-07-10,266.4750061035156,272.5,266.25,270.54998779296875,179.483642578125,63828
2006-07-11,267.5,268.75,257.5,266.4375,176.75537109375,85872
2006-07-12,265.0,275.0,256.25,271.67498779296875,180.22991943359375,90144
