Date,Open,High,Low,Close,Adj Close,Volume
2010-03-17,205.0,212.5,203.0500030517578,203.35000610351562,201.34104919433594,66930
2010-03-18,205.60000610351562,207.9499969482422,204.0500030517578,205.64999389648438,203.61830139160156,359626
2010-03-19,204.0500030517578,209.9499969482422,200.0,208.0,205.94509887695312,129402
2010-03-22,208.0,209.89999389648438,199.0500030517578,201.0,199.01426696777344,309402
2010-03-23,201.25,205.14999389648438,198.0,201.4499969482422,199.4597930908203,35141
2010-03-25,201.5,211.9499969482422,201.0,208.1999969482422,206.1431121826172,108314
2010-03-26,209.0,209.5500030517578,202.0,204.8000030517578,202.77671813964844,41499
2010-03-29,203.0,210.0,203.0,206.3000030517578,204.26190185546875,94684
2010-03-30,205.10000610351562,209.0,200.3000030517578,201.5,199.50930786132812,23300
2010-03-31,203.75,219.0,203.5,210.8000030517578,208.71743774414062,402332
2010-04-01,215.0,226.0,213.0,221.64999389648438,219.46026611328125,589209
2010-04-05,221.9499969482422,231.0,219.0,223.4499969482422,221.2424774169922,290535
2010-04-06,224.0,232.4499969482422,222.1999969482422,225.64999389648438,223.42074584960938,160459
2010-04-07,226.0,231.5,219.0,219.8000030517578,217.62852478027344,136090
2010-04-08,221.0,235.0,220.14999389648438,225.4499969482422,223.2227020263672,778185
2010-04-09,228.89999389648438,234.89999389648438,226.0,227.35000610351562,225.10394287109375,130404
2010-04-12,229.85000610351562,229.89999389648438,221.5,223.85000610351562,221.63853454589844,247064
2010-04-13,225.89999389648438,226.0,219.14999389648438,221.75,219.55926513671875,138399
2010-04-15,222.5,226.5,220.5,222.14999389648438,219.95530700683594,314946
2010-04-16,224.85000610351562,227.0,219.0,223.39999389648438,221.19297790527344,84278
2010-04-19,215.5500030517578,225.89999389648438,215.5500030517578,222.5,220.30184936523438,42107
2010-04-20,225.0,233.10000610351562,223.0,230.5,228.2228240966797,236445
2010-04-21,238.0,240.0,231.5,236.0,233.66848754882812,159261
2010-04-22,236.0,240.0,233.89999389648438,235.9499969482422,233.61895751953125,127169
2010-04-23,236.75,244.5,233.89999389648438,238.60000610351562,236.24278259277344,263000
2010-04-26,238.60000610351562,246.0,238.0,240.75,238.37155151367188,63918
2010-04-27,240.0,242.0,229.0,230.39999389648438,228.12379455566406,147110
2010-04-28,238.0,238.0,226.5500030517578,231.85000610351562,229.55947875976562,139373
2010-04-29,232.0,241.0,229.0,230.5500030517578,228.2723388671875,100104
2010-04-30,232.0,235.9499969482422,229.10000610351562,230.35000610351562,228.0742950439453,33890
2010-05-03,231.0,233.85000610351562,223.25,231.89999389648438,229.60897827148438,24344
2010-05-04,232.10000610351562,234.9499969482422,227.0,228.5500030517578,226.29208374023438,59035
2010-05-05,227.0,227.0,221.0,225.60000610351562,223.37123107910156,15478
2010-05-06,223.0,229.4499969482422,222.0,223.64999389648438,221.44049072265625,187286
2010-05-07,220.10000610351562,230.0,218.0,226.5500030517578,224.31185913085938,45263
2010-05-10,230.89999389648438,230.89999389648438,220.5,221.89999389648438,219.70777893066406,72331
2010-05-11,225.89999389648438,225.89999389648438,221.10000610351562,222.35000610351562,220.15335083007812,14924
2010-05-12,222.0,224.0,215.10000610351562,219.0,216.83644104003906,50304
2010-05-13,223.5,223.85000610351562,219.0,221.3000030517578,219.11370849609375,7651
2010-05-14,224.5,225.9499969482422,214.25,223.64999389648438,221.44049072265625,74595
2010-05-17,222.0,227.0,217.5,224.60000610351562,222.38111877441406,23855
2010-05-18,224.8000030517578,230.0,224.8000030517578,227.39999389648438,225.15342712402344,38061
2010-05-19,226.5,229.5,218.0,220.4499969482422,218.2720947265625,64783
2010-05-20,220.0,223.0,218.0,220.0,217.82655334472656,49009
2010-05-21,205.0,218.0,204.6999969482422,215.89999389648438,213.7670440673828,35034
2010-05-24,219.0,220.0,198.60000610351562,201.6999969482422,199.70736694335938,34903
2010-05-25,195.14999389648438,207.8000030517578,195.14999389648438,201.35000610351562,199.36082458496094,33531
2010-05-26,202.0,209.0,197.0,199.64999389648438,197.6775665283203,4973
2010-05-27,200.5,210.0,195.0,207.0,204.95498657226562,79136
2010-05-28,209.5,217.89999389648438,209.5,214.10000610351562,211.98484802246094,118171
2010-05-31,217.85000610351562,219.89999389648438,200.1999969482422,206.25,204.21241760253906,146974
2010-06-01,211.8000030517578,213.0,201.0,202.89999389648438,200.89549255371094,23281
2010-06-02,201.0,208.4499969482422,201.0,206.35000610351562,204.31138610839844,25127
2010-06-03,210.0,213.85000610351562,206.0,206.8000030517578,204.75697326660156,31702
2010-06-04,204.0,213.8000030517578,192.25,207.0,204.95498657226562,145500
2010-06-07,204.0,209.89999389648438,202.10000610351562,205.89999389648438,203.86582946777344,46598
2010-06-08,195.14999389648438,214.0,195.14999389648438,204.60000610351562,202.57870483398438,93052
2010-06-09,205.0,211.5,203.0,204.4499969482422,202.43016052246094,57315
2010-06-10,208.25,208.25,202.0,204.35000610351562,202.33119201660156,22298
2010-06-11,205.5,206.4499969482422,201.60000610351562,202.0,200.00437927246094,60945
2010-06-14,206.0,206.0,199.0500030517578,201.3000030517578,199.31129455566406,14998
2010-06-15,203.0,203.0,199.0,199.8000030517578,197.82614135742188,77164
2010-06-16,200.5,202.35000610351562,197.10000610351562,197.9499969482422,195.99440002441406,32859
2010-06-17,201.89999389648438,206.0,199.75,204.85000610351562,202.8262176513672,104853
2010-06-18,209.8000030517578,214.0,202.3000030517578,203.0,200.99447631835938,314116
2010-06-21,208.0,210.0500030517578,202.60000610351562,203.85000610351562,201.83612060546875,82011
2010-06-22,202.0,206.60000610351562,202.0,203.89999389648438,201.88558959960938,27707
2010-06-23,202.0,205.14999389648438,201.25,201.75,199.7568359375,371681
2010-06-24,203.0,203.0,199.5,199.9499969482422,197.97462463378906,105602
2010-06-25,201.0,205.0,198.5,200.0,198.0241241455078,178000
2010-06-28,202.5,210.0,200.0500030517578,207.5,205.45005798339844,117461
2010-06-29,206.5,209.0,204.0,205.4499969482422,203.42027282714844,24045
2010-06-30,202.0,208.85000610351562,201.1999969482422,202.64999389648438,200.64793395996094,35291
2010-07-01,203.5,210.0,203.5,208.89999389648438,206.83619689941406,124206
2010-07-02,209.89999389648438,210.60000610351562,201.0,203.35000610351562,201.34104919433594,72180
2010-07-05,204.0,204.9499969482422,202.0,203.3000030517578,201.29153442382812,6357
2010-07-06,205.0,219.8000030517578,204.0500030517578,217.6999969482422,215.54925537109375,540826
2010-07-07,218.0,221.0,211.1999969482422,215.8000030517578,213.6680450439453,212709
2010-07-08,215.14999389648438,220.0,206.5500030517578,215.64999389648438,213.51951599121094,223914
2010-07-09,219.35000610351562,220.8000030517578,215.0,216.64999389648438,214.5096435546875,96947
2010-07-12,218.0,222.85000610351562,217.10000610351562,219.85000610351562,217.67803955078125,100386
2010-07-13,219.0,228.14999389648438,217.5,226.14999389648438,223.91580200195312,191617
2010-07-14,229.0,239.0,223.0,232.4499969482422,230.15354919433594,624967
2010-07-15,232.14999389648438,239.0,231.5,236.10000610351562,233.7675018310547,95977
2010-07-16,237.0,238.8000030517578,230.8000030517578,238.25,235.896240234375,64747
2010-07-19,238.0,242.64999389648438,236.5,237.89999389648438,235.54971313476562,61374
2010-07-20,239.0,240.6999969482422,235.0500030517578,237.14999389648438,234.80709838867188,33983
2010-07-21,240.0,241.0,227.0,228.14999389648438,225.89602661132812,37378
2010-07-22,232.0,233.0,224.85000610351562,227.0,224.75738525390625,29384
2010-07-23,230.0,231.0,221.10000610351562,229.3000030517578,227.03468322753906,76803
2010-07-26,227.0,234.64999389648438,226.10000610351562,229.5500030517578,227.28221130371094,41265
2010-07-27,230.85000610351562,234.9499969482422,228.3000030517578,231.14999389648438,228.86639404296875,289298
2010-07-28,230.9499969482422,231.0,226.10000610351562,227.5,225.25244140625,46147
2010-07-29,227.60000610351562,228.9499969482422,221.0,223.1999969482422,220.9949493408203,279610
2010-07-30,222.6999969482422,227.0,217.0,217.89999389648438,215.74729919433594,101471
2010-08-02,220.0,230.4499969482422,218.0,224.4499969482422,222.2325897216797,85038
2010-08-03,224.0,234.5,223.5500030517578,228.5500030517578,226.29208374023438,162864
2010-08-04,229.9499969482422,230.89999389648438,225.5500030517578,227.4499969482422,225.2029571533203,68115
2010-08-05,226.0,233.5,222.5,222.89999389648438,220.6978759765625,78052
2010-08-06,225.0,227.0,218.0500030517578,220.35000610351562,218.17311096191406,24403
2010-08-09,222.0,223.8000030517578,218.60000610351562,222.3000030517578,220.1038360595703,16892
2010-08-10,223.85000610351562,223.9499969482422,217.10000610351562,218.0,215.84629821777344,112300
2010-08-11,218.1999969482422,220.6999969482422,216.5500030517578,218.0,215.84629821777344,88400
2010-08-12,215.3000030517578,225.0,213.4499969482422,219.9499969482422,217.77703857421875,208318
2010-08-13,220.0,226.0,213.25,215.75,213.61854553222656,41157
2010-08-16,214.14999389648438,219.89999389648438,212.39999389648438,213.5,211.39077758789062,14500
2010-08-17,217.85000610351562,217.85000610351562,211.0,211.8000030517578,209.7075653076172,34211
2010-08-18,212.0,212.0,206.14999389648438,208.5,206.44017028808594,70736
2010-08-19,211.89999389648438,220.0,210.0,216.1999969482422,214.0640869140625,90389
2010-08-20,215.0,219.89999389648438,211.0,211.5500030517578,209.46002197265625,68438
2010-08-23,213.89999389648438,226.5,212.25,220.64999389648438,218.47012329101562,313046
2010-08-24,222.0,225.0,212.3000030517578,217.60000610351562,215.45025634765625,77605
2010-08-25,213.25,217.9499969482422,212.3000030517578,213.0500030517578,210.94522094726562,16788
2010-08-26,211.85000610351562,217.1999969482422,211.0,214.60000610351562,212.47991943359375,18095
2010-08-27,214.89999389648438,214.89999389648438,208.60000610351562,209.5500030517578,207.47979736328125,28489
2010-08-30,214.89999389648438,214.89999389648438,207.1999969482422,210.5,208.42041015625,24545
2010-08-31,210.5,210.5,205.0,207.35000610351562,205.30152893066406,35230
2010-09-01,208.0,211.9499969482422,207.60000610351562,210.5,208.42041015625,52618
2010-09-02,211.5,222.0,211.5,216.10000610351562,213.965087890625,59278
2010-09-03,215.0,216.39999389648438,212.5,213.5,211.39077758789062,7627
2010-09-06,214.5,216.6999969482422,212.5,214.75,212.62843322753906,65117
2010-09-07,216.0,216.4499969482422,213.10000610351562,213.8000030517578,211.6877899169922,21338
2010-09-08,214.8000030517578,214.8000030517578,211.14999389648438,212.6999969482422,211.3896484375,70965
2010-09-09,213.0500030517578,219.5,213.0,214.64999389648438,213.32762145996094,144557
2010-09-13,228.0,228.0,215.0,215.60000610351562,214.27178955078125,18078
2010-09-14,217.5,217.5,211.1999969482422,212.0500030517578,210.74366760253906,39262
2010-09-15,213.0500030517578,214.75,211.5,213.64999389648438,212.33380126953125,36972
2010-09-16,216.85000610351562,219.4499969482422,213.0,218.5500030517578,217.20361328125,63003
2010-09-17,219.89999389648438,222.5,217.14999389648438,219.75,218.39622497558594,94267
2010-09-20,218.0,229.89999389648438,217.0,221.60000610351562,220.23483276367188,222119
2010-09-21,222.0,223.89999389648438,216.14999389648438,218.0500030517578,216.70668029785156,14078
2010-09-22,216.5,220.0,211.0,212.3000030517578,210.9921112060547,19049
2010-09-23,214.5,214.9499969482422,208.0500030517578,208.8000030517578,207.513671875,54083
2010-09-24,210.0,217.0,207.5,210.35000610351562,209.05413818359375,177299
2010-09-27,212.89999389648438,214.5,205.1999969482422,207.0,205.7247772216797,62176
2010-09-28,207.5500030517578,207.9499969482422,196.0,202.64999389648438,201.4015350341797,220828
2010-09-29,200.0,205.85000610351562,196.0,203.3000030517578,202.0475616455078,34240
2010-09-30,204.25,229.6999969482422,204.25,208.35000610351562,207.06646728515625,265765
2010-10-01,211.0,219.0,210.1999969482422,217.1999969482422,215.86190795898438,122686
2010-10-04,218.0500030517578,224.3000030517578,209.1999969482422,210.60000610351562,209.30259704589844,45930
2010-10-05,213.5,215.10000610351562,208.0,210.89999389648438,209.60073852539062,36359
2010-10-06,211.5,217.0,211.5,213.5500030517578,212.2344207763672,114222
2010-10-07,215.64999389648438,223.60000610351562,215.3000030517578,216.75,215.4147186279297,135240
2010-10-08,219.8000030517578,219.8000030517578,211.60000610351562,213.85000610351562,212.53256225585938,34214
2010-10-11,217.8000030517578,222.0,214.0,214.64999389648438,213.32762145996094,55328
2010-10-12,218.0,218.0,214.9499969482422,215.75,214.42086791992188,67279
2010-10-13,218.60000610351562,218.60000610351562,215.0500030517578,215.8000030517578,214.47055053710938,29923
2010-10-14,216.0,219.85000610351562,212.4499969482422,213.14999389648438,211.8368682861328,21399
2010-10-15,215.85000610351562,215.9499969482422,208.5,208.9499969482422,207.66275024414062,26030
2010-10-18,216.64999389648438,216.64999389648438,196.5500030517578,201.9499969482422,200.7058868408203,199455
2010-10-19,202.0,205.6999969482422,200.0,202.10000610351562,200.85496520996094,106071
2010-10-20,201.0,203.0,197.25,198.0,196.7802276611328,26400
2010-10-21,198.5,198.5,187.0,190.89999389648438,189.72393798828125,91908
2010-10-22,192.0,198.0,192.0,193.64999389648438,192.45700073242188,33716
2010-10-25,195.0,197.25,192.0500030517578,193.0500030517578,191.8607177734375,47108
2010-10-26,193.9499969482422,194.4499969482422,186.14999389648438,186.9499969482422,185.79827880859375,31399
2010-10-27,187.9499969482422,189.39999389648438,177.60000610351562,179.4499969482422,178.344482421875,146207
2010-10-28,178.0,188.75,175.0500030517578,179.1999969482422,178.0960235595703,53535
2010-10-29,179.10000610351562,180.0,171.5,175.39999389648438,174.31942749023438,144309
2010-11-01,173.0,183.89999389648438,173.0,179.4499969482422,178.344482421875,196733
2010-11-02,177.25,181.0,172.25,175.10000610351562,174.02130126953125,225927
2010-11-03,175.10000610351562,201.5,175.10000610351562,188.64999389648438,187.48779296875,589965
2010-11-04,191.6999969482422,193.0,186.0,187.39999389648438,186.24551391601562,76227
2010-11-08,186.14999389648438,190.89999389648438,186.14999389648438,188.5500030517578,187.388427734375,21586
2010-11-09,190.0,191.89999389648438,188.0,188.60000610351562,187.43812561035156,10927
2010-11-10,190.0,194.89999389648438,187.14999389648438,188.0,186.84181213378906,73294
2010-11-11,188.1999969482422,192.0,184.14999389648438,185.35000610351562,184.20814514160156,47836
2010-11-12,186.0,188.25,180.0,181.14999389648438,180.0340118408203,14475
2010-11-15,180.0,184.75,175.10000610351562,176.9499969482422,175.85989379882812,12664
2010-11-16,176.14999389648438,178.60000610351562,171.0,171.85000610351562,170.79132080078125,16977
2010-11-18,174.0,175.8000030517578,166.10000610351562,170.89999389648438,169.84715270996094,18566
2010-11-19,169.0,173.0,168.25,169.39999389648438,168.3563995361328,8226
2010-11-22,171.89999389648438,172.85000610351562,167.0,169.75,168.70425415039062,11566
2010-11-23,170.0500030517578,170.0500030517578,165.0,167.1999969482422,166.16995239257812,26547
2010-11-24,169.8000030517578,169.8000030517578,160.0,161.39999389648438,160.4056854248047,9486
2010-11-25,163.0,166.8000030517578,151.14999389648438,154.8000030517578,153.84634399414062,116945
2010-11-26,155.0,158.0,148.5500030517578,156.60000610351562,155.63526916503906,75378
2010-11-29,157.0,157.89999389648438,148.25,150.25,149.32437133789062,49452
2010-11-30,153.85000610351562,162.0,150.0,152.35000610351562,151.41143798828125,77832
2010-12-01,153.0500030517578,155.25,150.60000610351562,153.89999389648438,152.95187377929688,85925
2010-12-02,156.6999969482422,159.9499969482422,149.1999969482422,150.64999389648438,149.72190856933594,30838
2010-12-03,153.75,153.89999389648438,125.0999984741211,135.8000030517578,134.96337890625,767373
2010-12-06,148.0,163.0,143.0,160.64999389648438,159.66029357910156,532027
2010-12-07,160.0,165.0,147.0,161.75,160.7535400390625,335217
2010-12-08,160.8000030517578,163.35000610351562,152.10000610351562,157.4499969482422,156.4800262451172,87755
2010-12-09,159.10000610351562,159.10000610351562,148.10000610351562,150.0,149.07589721679688,186507
2010-12-10,150.0,162.0,142.0,155.64999389648438,154.69110107421875,142505
2010-12-13,157.0,161.0,155.0,156.6999969482422,155.73464965820312,27723
2010-12-14,155.60000610351562,158.0,154.0,155.64999389648438,154.69110107421875,58206
2010-12-15,155.5500030517578,157.35000610351562,150.0,151.39999389648438,150.46730041503906,14587
2010-12-16,152.75,152.8000030517578,148.14999389648438,149.89999389648438,148.97653198242188,11772
2010-12-20,150.0,150.10000610351562,148.0,148.35000610351562,147.4360809326172,7676
2010-12-21,148.35000610351562,150.9499969482422,147.1999969482422,148.0,147.08824157714844,20003
2010-12-22,149.0500030517578,149.4499969482422,146.0,147.14999389648438,146.2434539794922,6138
2010-12-23,147.0,153.6999969482422,146.9499969482422,150.1999969482422,149.27467346191406,19186
2010-12-24,146.0,152.4499969482422,146.0,150.10000610351562,149.17530822753906,6972
2010-12-27,151.64999389648438,155.89999389648438,148.1999969482422,149.6999969482422,148.7777557373047,42918
2010-12-28,149.6999969482422,155.0,148.4499969482422,149.5,148.57899475097656,62751
2010-12-29,149.5,152.9499969482422,146.5500030517578,149.3000030517578,148.38021850585938,48596
2010-12-30,149.5,150.5,148.0,149.14999389648438,148.2311553955078,30512
2010-12-31,150.0,150.4499969482422,148.0,149.75,148.82745361328125,41196
2011-01-03,150.0,151.9499969482422,150.0,150.6999969482422,149.7716064453125,19050
2011-01-04,152.0,156.0,152.0,155.39999389648438,154.442626953125,29029
2011-01-05,152.0,155.4499969482422,148.35000610351562,150.25,149.32437133789062,59526
2011-01-06,150.0,154.8000030517578,150.0,152.5500030517578,151.61021423339844,7710
2011-01-07,154.75,154.75,146.5,150.0,149.07589721679688,280614
2011-01-10,149.89999389648438,151.89999389648438,146.4499969482422,147.4499969482422,146.54161071777344,17478
2011-01-11,150.0,150.0,146.0,147.1999969482422,146.2931671142578,38040
2011-01-12,146.1999969482422,149.9499969482422,146.1999969482422,147.8000030517578,146.88946533203125,29147
2011-01-13,146.14999389648438,149.4499969482422,146.14999389648438,148.60000610351562,147.68455505371094,13012
2011-01-14,146.14999389648438,153.0,146.14999389648438,150.85000610351562,149.92066955566406,58194
2011-01-17,150.0,153.60000610351562,150.0,152.3000030517578,151.36175537109375,23439
2011-01-18,151.0,153.75,151.0,152.5500030517578,151.61021423339844,28568
2011-01-19,153.0,153.0,148.5500030517578,149.39999389648438,148.4796142578125,65089
2011-01-20,146.39999389648438,151.0,146.39999389648438,148.35000610351562,147.4360809326172,18216
2011-01-21,146.60000610351562,150.25,146.60000610351562,148.89999389648438,147.98269653320312,33036
2011-01-24,148.0,150.0,146.25,147.14999389648438,146.2434539794922,8153
2011-01-25,147.0,150.0,144.1999969482422,147.5,146.59130859375,24959
2011-01-27,146.25,147.0,144.0,145.0,144.10671997070312,133461
2011-01-28,144.10000610351562,145.0,135.0500030517578,137.89999389648438,137.0504608154297,141690
2011-01-31,140.0500030517578,140.0500030517578,132.14999389648438,136.0,135.16217041015625,21730
2011-02-01,139.0,141.9499969482422,136.0,138.0500030517578,137.1995391845703,7749
2011-02-02,139.0,145.0,136.5500030517578,144.1999969482422,143.3116455078125,17967
2011-02-03,142.14999389648438,143.5500030517578,140.0,140.35000610351562,139.48536682128906,8778
2011-02-04,140.25,142.5,138.0,138.6999969482422,137.84552001953125,12389
2011-02-07,140.0,140.0,132.25,138.5,137.64675903320312,8749
2011-02-08,136.75,138.0,133.14999389648438,134.9499969482422,134.1186065673828,5317
2011-02-09,135.0,137.35000610351562,133.0,135.64999389648438,134.81431579589844,113629
2011-02-10,132.0500030517578,143.85000610351562,127.1500015258789,131.64999389648438,130.83895874023438,55506
2011-02-11,130.60000610351562,134.75,129.0,132.8000030517578,131.98187255859375,9857
2011-02-14,131.10000610351562,135.6999969482422,129.89999389648438,134.1999969482422,133.3732452392578,32678
2011-02-15,132.85000610351562,134.0,129.0,130.14999389648438,129.3481903076172,66946
2011-02-16,130.0,131.89999389648438,127.5,130.0,129.19912719726562,44677
2011-02-17,131.0,131.0,127.0,128.39999389648438,127.60897064208984,6453
2011-02-18,129.0,130.0,120.1500015258789,125.80000305175781,125.0250015258789,114822
2011-02-21,125.0,125.05000305175781,119.0999984741211,123.19999694824219,122.4410171508789,7245
2011-02-22,121.0,123.94999694824219,119.0,121.9000015258789,121.14903259277344,4510
2011-02-23,125.0,125.0,119.05000305175781,121.3499984741211,120.60240936279297,4505
2011-02-24,119.0,121.9000015258789,112.55000305175781,115.69999694824219,114.98722839355469,29958
2011-02-25,115.5999984741211,119.0999984741211,113.94999694824219,118.3499984741211,117.62090301513672,10163
2011-02-28,115.5,120.8499984741211,115.0,120.0,119.26073455810547,15237
2011-03-01,120.55000305175781,121.0,119.75,120.25,119.50918579101562,101021
2011-03-03,123.0,131.0,118.6500015258789,119.69999694824219,118.96257781982422,443822
2011-03-04,122.6500015258789,125.0,119.1500015258789,119.94999694824219,119.21104431152344,7657
2011-03-07,119.6500015258789,121.0,119.0,120.75,120.00611114501953,165553
2011-03-08,119.0999984741211,121.94999694824219,119.05000305175781,121.0,120.25457000732422,71458
2011-03-09,120.0999984741211,123.5,120.0999984741211,122.0999984741211,121.34778594970703,8087
2011-03-10,121.0,122.25,121.0,121.1500015258789,120.40364074707031,14232
2011-03-11,119.19999694824219,130.0,115.69999694824219,122.6500015258789,121.8944091796875,16308
2011-03-14,122.0,123.0,121.0999984741211,122.05000305175781,121.29811096191406,158516
2011-03-15,120.05000305175781,123.0,119.0,121.8499984741211,121.09933471679688,90769
2011-03-16,122.0,123.69999694824219,122.0,122.75,121.9937973022461,113675
2011-03-17,123.55000305175781,123.55000305175781,122.05000305175781,122.55000305175781,121.79502868652344,14801
2011-03-18,122.0,123.5,122.0,123.1500015258789,122.39132690429688,26070
2011-03-21,122.0,123.5,122.0,123.44999694824219,122.68946838378906,10917
2011-03-22,122.0,125.44999694824219,122.0,124.3499984741211,123.58393096923828,12956
2011-03-23,125.5,126.75,124.94999694824219,125.05000305175781,124.27962493896484,9050
2011-03-24,122.25,127.0,120.0999984741211,120.94999694824219,120.20488739013672,6311
2011-03-25,123.0,123.0,119.0,121.05000305175781,120.30426788330078,7649
2011-03-28,120.0,120.55000305175781,116.0,116.5,115.78230285644531,6831
2011-03-29,116.5,116.5,113.0,113.1500015258789,112.45292663574219,23306
2011-03-30,113.0,115.0,109.5,110.75,110.06771850585938,32263
2011-03-31,110.5,111.94999694824219,108.3499984741211,110.9000015258789,110.216796875,34855
2011-04-01,109.1500015258789,126.0,109.1500015258789,124.0,123.23609161376953,60169
2011-04-04,124.80000305175781,128.4499969482422,121.05000305175781,126.94999694824219,126.16791534423828,11738
2011-04-05,124.0,128.0,123.5,127.3499984741211,126.5654525756836,13151
