Date,Open,High,Low,Close,Adj Close,Volume
2018-04-02,1127.699951171875,1155.0,1118.0,1149.25,972.2024536132812,176365
2018-04-03,1141.0,1147.0,1126.3499755859375,1128.5999755859375,954.7337036132812,57565
2018-04-04,1130.0,1140.0,1115.0,1115.9000244140625,943.9904174804688,81682
2018-04-05,1122.0,1131.25,1109.5,1113.949951171875,942.3406372070312,74994
2018-04-06,1103.5,1118.8499755859375,1100.050048828125,1102.8499755859375,932.9507446289062,73013
2018-04-09,1100.5,1112.0,1100.5,1104.449951171875,934.3040771484375,59514
2018-04-10,1109.800048828125,1110.0,1092.050048828125,1102.300048828125,932.4855346679688,53653
2018-04-11,1102.0,1106.0,1095.0,1097.300048828125,928.2556762695312,39956
2018-04-12,1096.0,1098.050048828125,1080.0999755859375,1086.1500244140625,918.8233642578125,54719
2018-04-13,1115.0,1150.0,1105.0999755859375,1123.050048828125,950.038818359375,144882
2018-04-16,1125.0,1159.9000244140625,1124.0,1147.9000244140625,971.060546875,135266
2018-04-17,1157.0,1164.0,1142.0,1146.4000244140625,969.791748046875,61793
2018-04-18,1154.0,1155.0,1125.0,1130.0,955.9180908203125,41959
2018-04-19,1138.0,1153.4000244140625,1129.0999755859375,1141.050048828125,965.2656860351562,50624
2018-04-20,1141.199951171875,1145.9000244140625,1118.0,1125.550048828125,952.1536254882812,34939
2018-04-23,1132.0,1149.0,1122.3499755859375,1131.300048828125,957.0178833007812,39907
2018-04-24,1137.949951171875,1144.5,1130.0,1130.800048828125,956.5947265625,30039
2018-04-25,1131.0,1145.9000244140625,1122.8499755859375,1125.449951171875,952.0689697265625,34914
2018-04-26,1127.0,1138.0,1125.0,1130.449951171875,956.2987670898438,16390
2018-04-27,1132.6500244140625,1134.949951171875,1122.0,1125.800048828125,952.3652954101562,16572
2018-04-30,1134.4000244140625,1134.4000244140625,1119.0,1124.3499755859375,951.1385498046875,18615
2018-05-02,1119.0,1131.949951171875,1111.25,1114.25,942.594482421875,18861
2018-05-03,1114.050048828125,1115.0,1089.199951171875,1095.0,926.3099975585938,19044
2018-05-04,1105.0,1105.0,1090.0,1093.550048828125,925.0833740234375,12282
2018-05-07,1090.5,1122.050048828125,1082.050048828125,1108.1500244140625,937.4341430664062,21116
2018-05-08,1105.199951171875,1118.9000244140625,1099.0,1104.3499755859375,934.219482421875,12620
2018-05-09,1100.0,1103.949951171875,1090.0,1093.449951171875,924.9987182617188,9761
2018-05-10,1090.0,1091.8499755859375,1084.0,1085.550048828125,918.3158569335938,12712
2018-05-11,1087.5,1091.0,1071.1500244140625,1083.199951171875,916.327880859375,16119
2018-05-14,1082.0,1087.949951171875,1064.0,1066.449951171875,902.1581420898438,17672
2018-05-15,1075.0,1083.6500244140625,1051.5,1055.3499755859375,892.7681884765625,15397
2018-05-16,1054.5,1057.9000244140625,1043.0,1044.300048828125,883.4207763671875,103139
2018-05-17,1046.0,1050.6500244140625,1032.949951171875,1039.75,879.571533203125,9501
2018-05-18,1044.0,1044.0,1030.050048828125,1032.8499755859375,873.7344970703125,11552
2018-05-21,1031.949951171875,1031.949951171875,1009.0,1021.3499755859375,864.0061645507812,25664
