Date,Open,High,Low,Close,Adj Close,Volume
2022-11-25,112.0,113.16666412353516,110.05000305175781,112.13333129882812,112.13333129882812,103959
2022-11-28,112.13333129882812,112.13333129882812,107.03333282470703,108.69999694824219,108.69999694824219,21117
2022-11-29,106.0,109.5999984741211,106.0,106.98332977294922,106.98332977294922,8688
2022-11-30,107.30000305175781,108.33333587646484,103.69999694824219,105.25,105.25,18798
2022-12-01,101.66666412353516,106.68333435058594,100.0,105.8499984741211,105.8499984741211,21030
2022-12-02,109.58333587646484,109.58333587646484,105.53333282470703,107.80000305175781,107.80000305175781,14022
2022-12-05,109.31666564941406,110.11666870117188,103.19999694824219,106.98332977294922,106.98332977294922,28173
2022-12-06,103.43333435058594,109.0,103.43333435058594,108.0,108.0,21117
2022-12-07,106.53333282470703,107.33333587646484,105.41666412353516,106.93333435058594,106.93333435058594,8766
2022-12-08,105.75,110.0,104.01666259765625,106.80000305175781,106.80000305175781,12945
2022-12-09,109.11666870117188,109.31666564941406,103.66666412353516,106.71666717529297,106.71666717529297,9075
2022-12-12,109.96666717529297,112.05000305175781,108.5,110.5,110.5,77271
2022-12-13,111.6500015258789,116.01666259765625,108.3499984741211,115.43333435058594,115.43333435058594,172344
2022-12-14,119.0,120.81666564941406,115.83333587646484,116.76666259765625,116.76666259765625,81504
2022-12-15,119.63333129882812,119.63333129882812,111.4000015258789,114.05000305175781,114.05000305175781,53157
2022-12-16,115.5,119.33333587646484,112.56666564941406,118.44999694824219,118.44999694824219,43338
2022-12-19,124.3499984741211,124.3499984741211,112.53333282470703,113.80000305175781,113.80000305175781,180525
2022-12-20,112.53333282470703,116.66666412353516,108.36666870117188,113.46666717529297,113.46666717529297,79329
2022-12-21,113.53333282470703,116.33333587646484,108.41666412353516,110.5999984741211,110.5999984741211,68772
2022-12-22,110.0999984741211,116.0999984741211,110.0999984741211,116.05000305175781,116.05000305175781,88301
2022-12-23,116.05000305175781,116.05000305175781,110.25,110.25,110.25,18168
2022-12-26,110.25,110.25,104.75,105.80000305175781,105.80000305175781,9952
2022-12-27,106.0,108.0,102.0,103.55000305175781,103.55000305175781,10531
2022-12-28,106.9000015258789,106.9000015258789,102.0,105.5,105.5,8332
2022-12-29,105.0,105.0,102.0,102.25,102.25,16630
